Country,Year,Inflation,IntentionalHomicides,LifeExpectancy,Population,SuicideMortality,Unemployment,Fixed,Percent,Fixed Value,HDI
Slovenia,1995,13.46372962,2.209804904,73.95853659,1989872,,7.150000095,0,0,,0.79
Slovenia,1993,31.76213063,1.299636102,73.25365854,1991746,,8.510000229,0,0,,0.776
Slovenia,1994,20.99181805,2.054802072,73.40487805,1989443,,8.239999771,0,0,,0.783
Slovenia,1997,8.359679907,1.811359944,74.70731707,1985956,,6.650000095,0,0,,0.804
Solomon Is.,1999,8.020368393,,67.057,401586,,2.150000095,0,0,,0.489
Solomon Is.,2000,7.88956187,,67.442,412660,14.4,2.130000114,0,0,,0.475
Solomon Is.,2001,6.925837321,,67.816,423944,14.1,2.109999895,0,0,,0.48
Solomon Is.,2002,10.92963419,,68.175,435432,14.3,2.140000105,0,0,,0.486
Solomon Is.,2003,8.269463493,,68.518,447017,14.6,2.140000105,0,0,,0.492
Solomon Is.,2009,7.092717169,,70.366,515181,15.8,2.019999981,0,0,,0.517
Solomon Is.,2012,5.912006025,,71.296,556064,15.6,0.959999979,0,0,,0.553
Solomon Is.,2010,1.051481633,,70.674,527861,15.7,1.639999986,0,0,,0.537
Solomon Is.,2011,7.34270706,,70.985,541521,15.7,1.279999971,0,0,,0.541
Solomon Is.,2013,5.391363886,,71.601,571335,15.4,0.689999998,0,0,,0.558
Solomon Is.,2014,5.165902379,,71.896,587079,15.3,0.680000007,0,0,,0.559
Solomon Is.,2015,-0.574469286,,72.173,603118,15.2,0.670000017,0,0,,0.563
Solomon Is.,2016,0.512485626,,72.424,619437,15.1,0.660000026,0,0,,0.561
Solomon Is.,2018,3.46147485,,72.835,652858,15,0.620000005,0,0,,0.564
Solomon Is.,2019,1.63485544,,72.996,669823,14.7,0.600000024,0,0,,0.567
Solomon Is.,2017,0.48868676,,72.645,636038,15.1,0.639999986,0,0,,0.562
Solomon Is.,1990,8.737592618,,64.365,311866,,,0,0,,
Solomon Is.,1991,15.05013078,,64.527,320780,,1.980000019,0,0,,
Solomon Is.,1992,10.75116037,,64.725,329995,,2.019999981,0,0,,
Solomon Is.,1993,9.168662333,,64.961,339504,,2.099999905,0,0,,
Solomon Is.,1994,13.25603259,,65.237,349281,,2.130000114,0,0,,
Solomon Is.,1995,9.629219701,,65.552,359281,,2.119999886,0,0,,
Solomon Is.,1996,11.77435639,,65.903,369523,,2.119999886,0,0,,
Solomon Is.,1997,8.084001355,,66.278,379999,,2.119999886,0,0,,
Solomon Is.,1998,12.39950381,,66.665,390693,,2.119999886,0,0,,
Somalia,1990,,,45.378,7225092,,,0,0,,
Somalia,1991,,,45.26,7274030,,13.23999977,0,0,,
Somalia,1992,,,45.361,7295384,,13.32999992,0,0,,
Somalia,1993,,,45.721,7315865,,13.48999977,0,0,,
Somalia,1994,,,46.337,7372598,,13.53999996,0,0,,
Somalia,1995,,,47.151,7491637,,13.52999973,0,0,,
Somalia,1996,,,48.067,7682686,,13.52999973,0,0,,
Somalia,1997,,,48.967,7936127,,13.52000046,0,0,,
Somalia,1998,,,49.754,8235064,,13.52000046,0,0,,
Somalia,1999,,,50.392,8553601,,13.57999992,0,0,,
Somalia,2000,,,50.869,8872254,9.1,13.53999996,0,0,,
Somalia,2001,,,51.213,9186725,8.9,13.51000023,0,0,,
Somalia,2002,,,51.492,9501342,8.9,13.5699997,0,0,,
Somalia,2003,,,51.762,9815412,8.9,13.5699997,0,0,,
Somalia,2004,,,52.043,10130243,9.1,13.48999977,0,0,,
Somalia,2005,,,52.346,10446863,8.9,13.39000034,0,0,,
Somalia,2006,,,52.669,10763905,8.7,13.18999958,0,0,,
Somalia,2007,,,52.998,11080121,8.4,13.02000046,0,0,,
Somalia,2008,,,53.326,11397188,8.5,12.93999958,0,0,,
Somalia,2009,,,53.654,11717692,8.5,13.3199997,0,0,,
Somalia,2010,,,53.99,12043883,8.2,13.39000034,0,0,,
Somalia,2011,,,54.342,12376302,8.1,13.38000011,0,0,,
Somalia,2012,,,54.713,12715510,8.1,13.39000034,0,0,,
Somalia,2013,,,55.104,13063706,8.1,13.40999985,0,0,,
Somalia,2014,,,55.509,13423576,8.1,13.3199997,0,0,,
Somalia,2015,,,55.92,13797201,8,13.25,0,0,,
Somalia,2016,,,56.324,14185613,7.9,13.17000008,0,0,,
Somalia,2017,,,56.709,14589119,8,13.02000046,0,0,,
Somalia,2018,,,57.068,15008154,8,12.89000034,0,0,,
Somalia,2019,,,57.397,15442905,7.9,12.78999996,0,0,,
South Africa,1994,8.938543571,63,62.331,40564061,,29.87999916,0,0,,0.65
South Africa,1992,13.8747029,,63.247,38672611,,29.57999992,0,0,,0.642
South Africa,1993,9.71744832,,62.894,39633754,,29.79999924,0,0,,0.648
South Africa,1995,8.680426268,63.9,61.561,41435761,,29.87000084,0,0,,0.653
South Africa,1991,15.33478204,,63.384,37718952,,29.44000053,0,0,,0.634
South Africa,1996,7.354128857,59.4,60.595,42241007,,29.87000084,0,0,,0.65
South Africa,1990,14.32097583,,63.307,36800507,,,0,0,,0.627
South Africa,1997,8.597770743,56.1,59.489,42987456,,29.85000038,0,0,,0.646
South Africa,1998,6.880552536,56.6,58.315,43682259,,29.85000038,0,0,,0.64
South Africa,1999,5.181487799,50.2,57.144,44338551,,29.94000053,0,0,,0.635
South Africa,2018,4.504577493,,63.857,57792520,24.1,26.90999985,0,0,,0.707
South Africa,2019,4.124350725,,64.131,58558267,23.5,28.46999931,0,0,,0.709
Sudan,2011,47.30529126,,55.325,9830698,3.6,12.5699997,0,0,,0.43
Sudan,2010,1.169621803,,54.8,9508364,3.7,12.57999992,0,0,,0.41
Sudan,2013,-0.039381326,,56.2,10355036,3.6,12.60000038,1.372617361,1.80133512,32448.08215,0.428
Sudan,2014,1.655223598,,56.552,10554883,3.5,12.51000023,1.313646007,1.697217063,28805.45759,0.428
Sudan,2015,52.81465207,,56.855,10715658,3.6,12.44999981,1.24021261,1.579888676,24960.48229,0.425
Sudan,2016,379.8480206,,57.12,10832512,3.7,12.36999989,1.23830148,1.553703237,24139.93749,0.421
Sudan,2017,187.8516257,,57.365,10910759,3.7,12.22999954,1.175690513,1.460485109,21330.16754,0.426
Sudan,2018,,,57.604,10975920,3.8,12.10000038,1.159770807,1.419548111,20151.16839,0.429
Sudan,2019,,,57.846,11062113,3.9,12.01000023,1.081027576,1.30558886,17045.62271,0.433
Sudan,1990,,,43.524,5492623,,,1.062312715,1.278354651,16341.90614,
Sudan,1991,,,44.232,5420171,,12.43000031,1.05276182,1.256279022,15782.36981,
Sudan,1992,,,44.932,5305457,,12.52000046,1.059307901,1.250658679,15641.47131,
Sudan,1993,,,45.611,5185699,,12.68000031,0.999804099,1.19308365,14234.48596,
Sudan,1994,,,46.257,5111365,,12.72000027,0.966352078,1.149051223,13203.18713,
Sudan,1995,,,46.855,5118083,,12.72000027,0.936169555,1.133377185,12845.43843,
Sudan,1996,,,47.395,5221926,,12.72000027,0.902491629,1.083423324,11738.06099,
Sudan,1997,,,47.884,5411655,,12.71000004,0.926016728,1.078017146,11621.20967,
Sudan,1998,,,48.333,5661942,,12.71000004,0.906531178,1.0516603,11059.89387,
Sudan,1999,,,48.754,5933882,,12.76000023,0.84049866,0.969433288,93.98008999,
Sudan,2000,,,49.166,6199394,4.3,12.72000027,0.755372061,0.865260093,74.86750285,
Sudan,2001,,,49.592,6447793,4,12.69999981,0.700887122,0.800099454,64.01591363,
Sudan,2002,,,50.05,6688226,3.9,12.75,0,0,,
Sudan,2003,,,50.55,6935676,3.9,12.75,0,0,,
Sudan,2004,,,51.095,7213351,3.9,12.68000031,0,0,,
Sudan,2005,,,51.686,7535932,3.9,12.57999992,0,0,,
Sudan,2006,,,52.315,7907406,3.9,12.39000034,0,0,,
Sudan,2007,,,52.96,8315139,3.9,12.22000027,0,0,,
Sudan,2008,,,53.6,8736939,3.8,12.14999962,0,0,,
Sudan,2009,5.006273615,,54.219,9142259,3.7,12.52000046,0,0,,
Spain,1995,4.673803185,1.032990006,77.98073171,39724050,,22.68000031,0,0,,0.807
Spain,1996,3.558840831,0.994764033,78.12048781,39889852,,22.13999939,0,0,,0.813
Spain,1998,1.834329229,1.298457043,78.66585366,40223509,,18.67000008,0,0,,0.821
Spain,1992,5.924534287,1.118397897,77.41,39157685,,17.70000076,0.392990782,0.454324604,0.206410846,0.779
Spain,1993,4.569070885,1.198460638,77.54658537,39361262,,22.15999985,0.375243654,0.431810879,0.186460635,0.789
Spain,1994,4.718413284,1.081692248,77.90146342,39549108,,24.20999908,0.381368018,0.431411785,0.186116128,0.798
Spain,1997,1.971078904,1.156479811,78.60414634,40057389,,20.70000076,0.363844163,0.423074608,0.178992124,0.817
Spain,1999,2.31034695,1.201350496,78.71707317,40386875,,15.47999954,0.356213307,0.408033571,0.166491395,0.826
Spain,2019,0.699536242,,83.48536585,47133521,7.7,14.10000038,0.351562301,0.395013821,0.156035919,0.904
Spain,1990,6.721825301,1.234507228,76.83756098,38867322,,,0.350178837,0.394345537,0.155508403,0.761
Spain,1991,5.934211113,1.118346531,76.97121951,38966376,,15.93000031,0.330373046,0.375423915,0.140943116,0.77
Sri Lanka,1999,4.69170563,10.28221547,70.503,18663284,,8.880000114,0.328344745,0.362411418,0.131342036,0.681
Sri Lanka,1998,9.364243007,,69.845,18564599,,9.170000076,0.326927099,0.362045514,0.131076954,0.673
Sri Lanka,1994,8.448712487,,69.403,18094477,,13.02999973,0.322978607,0.359664373,0.129358461,0.65
Sri Lanka,1995,7.674848734,8.847269327,69.259,18242912,,12.27000046,0.301953045,0.344695257,0.11881482,0.654
Sri Lanka,1996,15.93583105,9.663918847,69.237,18367288,,11.35000038,0.302404998,0.336379308,0.113151039,0.659
Sri Lanka,1997,9.573696264,10.02117006,69.419,18470900,,10.60000038,0.297339526,0.332966994,0.110867019,0.666
Sri Lanka,1992,11.38343705,,69.639,17736821,,14.22000027,0.288186268,0.320206965,0.1025325,0.639
Sri Lanka,2001,14.1584558,,72.233,18911730,21.8,7.900000095,0.284163226,0.312267281,0.097510855,0.697
Sri Lanka,2002,9.55103167,,73.085,19062482,21,8.760000229,0.257957738,0.282538596,0.079828058,0.703
Sri Lanka,1993,11.74673702,,69.557,17924823,,13.8199997,0,0,,0.641
Sri Lanka,2000,6.17627591,,71.333,18777601,26.7,7.739999771,0,0,,0.691
Sri Lanka,2019,3.528393582,,76.978,21803000,14,4.269999981,0,0,,0.782
Sri Lanka,1990,21.49525205,11.45692292,69.509,17325773,,,0,0,,0.629
Sri Lanka,1991,12.18563072,,69.62,17535729,,14.65999985,0,0,,0.634
Sri Lanka,2007,15.84211149,,75.037,19842044,20,5.96999979,0,0,,0.738
St. Kitts and Nevis,2014,0.247865392,,,50776,,,0,0,,0.768
St. Kitts and Nevis,2013,1.10698554,,,50328,,,0,0,,0.764
St. Kitts and Nevis,2016,-0.687037123,,,51629,,,0,0,,0.771
St. Kitts and Nevis,2015,-2.30187563,,,51204,,,0,0,,0.768
St. Kitts and Nevis,2019,-0.329562064,,,52834,,,0,0,,0.779
St. Kitts and Nevis,2017,0.694916712,,,52036,,,0,0,,0.77
St. Kitts and Nevis,2018,-1.037122141,,,52438,,,0,0,,0.773
St. Kitts and Nevis,2008,5.300296751,47.7396322,,48178,,,0,0,,0.739
St. Kitts and Nevis,2010,0.85087865,42.84752403,,49011,,,0,0,,0.746
St. Kitts and Nevis,2005,3.37781904,17.07504482,,46852,,,0,0,,0.711
St. Kitts and Nevis,2009,2.05793709,55.5566987,,48599,,,0,0,,0.74
St. Kitts and Nevis,2007,4.480886086,33.49452574,,47769,,,0,0,,0.724
St. Kitts and Nevis,2006,8.487485758,35.91574589,,47333,,,0,0,,0.718
St. Kitts and Nevis,2011,5.835165196,68.76744468,,49442,,,0,0,,0.749
St. Kitts and Nevis,2012,0.816089282,36.08588441,,49881,,,0,0,,0.745
St. Kitts and Nevis,1990,4.010984078,,,40260,,,0,0,,0
St. Kitts and Nevis,1991,4.323739444,,,40381,,,0,0,,0
St. Kitts and Nevis,1992,2.858446725,,67.95121951,40691,,,0,0,,0
St. Kitts and Nevis,1993,1.794861464,,,41141,,,0,0,,0
St. Kitts and Nevis,1994,1.442269588,,,41618,,,0,0,,0
St. Kitts and Nevis,1995,2.956800251,9.506381158,,42077,,,0,0,,0
St. Kitts and Nevis,1996,2.086573852,9.417969486,,42472,,,0,0,,0
St. Kitts and Nevis,1997,8.905183391,16.33338778,70.03634146,42857,,,0,0,,0
St. Kitts and Nevis,1998,3.44635866,18.50780798,,43225,,,0,0,,0
St. Kitts and Nevis,1999,3.363036304,13.75452753,,43622,,,0,0,,0
St. Kitts and Nevis,2000,2.148855327,6.805344464,,44083,,,0,0,,0
St. Kitts and Nevis,2001,2.303447483,13.45231156,,44602,,,0,0,,0
St. Kitts and Nevis,2002,2.041091026,11.06978392,71.33658537,45168,,,0,0,,0
St. Kitts and Nevis,2003,2.235436644,21.85840128,,45749,,,0,0,,0
St. Kitts and Nevis,2004,2.314554622,23.74630313,,46323,,,0,0,,0
St. Lucia,2019,0.53910009,,76.203,182790,7.9,15.59000015,0,0,,0.759
St. Lucia,1990,4.267556629,10.14353096,71.074,138020,,,0,0,,0
St. Lucia,1991,6.149550531,7.142806123,71.335,139995,,16.54999924,0,0,,0
St. Lucia,1992,5.138897799,9.875985835,71.592,141760,,16.63999939,0,0,,0
St. Lucia,1993,0.848181596,5.578722751,71.843,143409,,16.79999924,0,0,,0
St. Lucia,1994,2.815916652,6.892748828,72.087,145083,,17,0,0,,0
St. Lucia,1995,5.629659215,10.89391371,72.323,146870,,15.82999992,0,0,,0
St. Lucia,1996,0.92484261,8.062511338,72.547,148834,,16.32999992,0,0,,0
St. Lucia,1997,-0.005520287,8.613835144,72.759,150913,,20.46999931,0,0,,0
St. Lucia,1998,3.201943417,9.148951465,72.958,153021,,21.60000038,0,0,,0
St. Lucia,1999,3.503797841,10.32337988,73.144,154995,,18.09000015,0,0,,0
St. Martin (French part),1990,,,74.52195122,31520,,,0,0,,
St. Martin (French part),1991,,,75.92439024,32449,,,0,0,,
St. Martin (French part),1992,,,75.42439024,31811,,,0,0,,
St. Martin (French part),1993,,,75.57317073,30200,,,0,0,,
St. Martin (French part),1994,,,75.77317073,28484,,,0,0,,
St. Martin (French part),1995,,,75.97317073,27321,,,0,0,,
St. Martin (French part),1996,,,76.12439024,26849,,,0,0,,
St. Martin (French part),1997,,,76.27317073,26909,,,0,0,,
St. Martin (French part),1998,,,76.47317073,27392,,,0,0,,
St. Martin (French part),1999,,,76.67317073,28116,,,0,0,,
St. Martin (French part),2000,,,76.87317073,28935,,,0,0,,
St. Martin (French part),2001,,,76.97317073,29853,,,0,0,,
St. Martin (French part),2002,,,77.17317073,30910,,,0,0,,
St. Martin (French part),2003,,,77.37317073,32053,,,0,0,,
St. Martin (French part),2004,,,77.52195122,33186,,,0,0,,
St. Martin (French part),2005,,,77.67317073,34248,,,0,0,,
St. Martin (French part),2006,,,77.87317073,35237,,,0,0,,
St. Martin (French part),2007,,,78.02195122,36137,,,0,0,,
St. Martin (French part),2008,,,78.22195122,36885,,,0,0,,
St. Martin (French part),2009,,,78.37317073,37377,,,0,0,,
St. Martin (French part),2010,,,78.52195122,37582,,,0,0,,
St. Martin (French part),2011,,21.36124536,78.72195122,37446,,,0,0,,
St. Martin (French part),2012,,5.403652869,78.87317073,37009,,,0,0,,
St. Martin (French part),2013,,21.94305777,79.02195122,36453,,,0,0,,
St. Martin (French part),2014,,22.21111666,79.17317073,36015,,,0,0,,
St. Martin (French part),2015,,16.72940192,79.32195122,35858,,,0,0,,
St. Martin (French part),2016,,27.7307895,79.52195122,36065,,,0.413552753,1.06585761,11360.52445,
St. Martin (French part),2017,,,79.62195122,36560,,,0.401874607,1.035759296,10727.97319,
St. Martin (French part),2018,,,79.82195122,37264,,,0.333310026,0.93364153,87.16865065,
St. Martin (French part),2019,,,79.97317073,38002,,,0.334663808,0.887702409,78.80155669,
St. Vincent and the Grenadines,2014,0.193858561,,72.01,108861,1.4,19.22999954,0.316434255,0.815552204,66.51253974,0.733
St. Vincent and the Grenadines,2018,2.324144854,,72.415,110210,1,18.72999954,0.322137201,0.795400495,63.26619474,0.736
St. Vincent and the Grenadines,2017,2.153336488,,72.3,109827,0,18.88999939,0.282819289,0.779116498,60.70225175,0.734
St. Vincent and the Grenadines,2019,0.913069725,,72.534,110589,1,18.62000084,0.274499239,0.760385705,57.81864204,0.738
St. Vincent and the Grenadines,2015,-1.73361195,,72.095,109148,3.3,19.15999985,0.294928747,0.684289435,46.82520309,0.733
St. Vincent and the Grenadines,2013,0.805127804,,71.939,108622,3.9,19.35000038,0.234980783,0.640274612,40.99515788,0.723
St. Vincent and the Grenadines,1990,7.606099577,10.2336053,70.58,107484,,,0.264199596,0.629046656,39.56996954,0
St. Vincent and the Grenadines,1991,5.49200387,16.70192629,70.669,107776,,19.77000046,0.251149122,0.570793459,32.58051728,0
St. Vincent and the Grenadines,1992,3.463530427,16.67577658,70.723,107950,,19.97999954,0.231643157,0.519379276,26.97548323,0
St. Vincent and the Grenadines,1993,4.291375534,12.95864342,70.748,108033,,20.27000046,0,0,,0
St. Vincent and the Grenadines,1994,1.008949553,12.03046484,70.752,108053,,20.42000008,0,0,,0
St. Vincent and the Grenadines,1995,1.738372899,18.51114834,70.745,108035,,20.52000046,0,0,,0
St. Vincent and the Grenadines,1996,4.407901138,22.22572072,70.736,107976,,20.62000084,0,0,,0
St. Vincent and the Grenadines,1997,0.44361603,8.34144307,70.731,107895,,20.70999908,0,0,,0
St. Vincent and the Grenadines,1998,2.142406473,22.26200525,70.738,107801,,20.80999947,0,0,,0
St. Vincent and the Grenadines,1999,1.013550444,12.99147203,70.762,107758,,20.97999954,0,0,,0
Sudan,1991,123.5781269,,55.687,20891441,,15.11999989,0,0,,0.336
Sudan,1994,115.3981443,,56.41,23338464,,15.43999958,0,0,,0.358
Sudan,1990,65.158098,,55.5,20147590,,,0,0,,0.331
Sudan,1992,117.6244689,,55.899,21696244,,15.22000027,0,0,,0.344
Sudan,1993,101.3804238,,56.14,22527834,,15.39000034,0,0,,0.352
Sudan,1997,46.65032277,,57.374,25413917,,15.43000031,0,0,,0.384
Sudan,1998,17.10505647,,57.73,26015521,,15.43000031,0,0,,0.39
Sudan,1996,132.8237774,,57.032,24782383,,15.43999958,0,0,,0.374
Sudan,1999,15.99474583,,58.096,26626520,,15.48999977,0,0,,0.396
Sudan,1995,68.37519295,,56.709,24094747,,15.43999958,0,0,,0.366
Sudan,2000,8.033055445,,58.472,27275015,4.3,15.44999981,0.175851171,0.240892015,0.058028963,0.403
Sudan,2001,4.871466645,,58.859,27971082,4.2,15.40999985,0.174321062,0.238795975,0.057023518,0.409
Sudan,2003,7.710690832,,59.67,29460519,4.1,15.47999954,0.171511771,0.237222367,0.056274451,0.422
Sudan,2002,8.33381706,,59.258,28704778,4.2,15.47999954,0.17147803,0.237175699,0.056252312,0.415
Sudan,2004,8.418006386,,60.092,30214193,4.1,15.39999962,0.168911919,0.234274506,0.054884544,0.43
Sudan,2005,8.516734349,,60.525,30949516,4.2,15.27999973,0.168859089,0.230367107,0.053069004,0.437
Sudan,2009,11.24854637,,62.33,33783788,4.1,13,0.168082148,0.228062616,0.052012557,0.468
Sudan,2006,7.196736744,,60.969,31661823,4.1,15.0699997,0.169101725,0.225468967,0.050836255,0.443
Sudan,2015,16.90945571,,64.429,38902950,3.9,17.29000092,0.169354245,0.221378098,0.049008262,0.504
Sudan,2010,13.24539414,,62.764,34545013,4,15.17000008,0.167239031,0.219762196,0.048295423,0.469
Sudan,2012,35.55905742,,63.542,36193783,4,17.45000076,0.163819849,0.209756528,0.043997801,0.486
Sudan,2013,36.52234491,,63.875,37072550,4,17.46999931,0.160786973,0.208273281,0.04337776,0.494
Sudan,2014,36.90664279,,64.169,37977655,3.9,17.36000061,0.161653302,0.205927773,0.042406248,0.499
Sudan,2016,17.75036955,,64.663,39847440,3.9,17.19000053,0.159497012,0.205009013,0.042028695,0.507
Sudan,2011,18.09661712,,63.171,35349681,4.1,17.44000053,0,0,,0.474
Sudan,2017,32.3516261,,64.881,40813396,3.8,17.02000046,0,0,,0.509
Sudan,2018,63.29250735,,65.095,41801533,3.9,16.87000084,0,0,,0.506
Sudan,2019,50.9940515,,65.311,42813238,3.8,16.76000023,0,0,,0.51
Suriname,2001,38.58628789,16.57664917,67.913,476574,24.2,11.82999992,0,0,,
Suriname,2000,59.40168655,14.43908405,67.822,470944,21.5,12.68999958,0,0,,
Suriname,2002,15.52739892,11.82013487,68.064,482228,24.4,11.07999992,0,0,,
Suriname,2003,23.00223218,12.29664425,68.28,487938,24.3,10.30000019,0,0,,
Suriname,2012,5.006863194,,70.851,541247,25.2,8.100000381,0,0,,0.729
Suriname,2009,-0.133636647,,70.209,523113,24.4,8.720000267,0,0,,0.707
Suriname,2019,,,71.682,581363,25.4,6.940000057,0,0,,0.738
Suriname,2010,6.941082216,,70.465,529126,25.5,7.150000095,0,0,,0.71
Suriname,2011,17.71177964,,70.676,535177,24.3,7.539999962,0,0,,0.717
Suriname,2018,,,71.57,575987,25.5,7,0,0,,0.734
Suriname,1990,21.73994434,,67.436,405169,,,0,0,,
Suriname,1991,25.96746251,,67.519,413009,,17.13999939,0,0,,
Suriname,1992,43.66617839,,67.59,420658,,17.28000069,0.20895672,0.310024808,0.096115382,
Suriname,1993,143.5115585,,67.647,428028,,15.64000034,0.18821649,0.27966789,0.078214129,
Suriname,1994,368.4780687,,67.695,435099,,12.69999981,0.189611087,0.276804507,0.076620735,
Suriname,1995,235.5588151,,67.731,441851,,8.390000343,0.178048539,0.252909857,0.063963396,
Suriname,1996,-0.701887251,,67.753,448207,,10.88000011,0.159187545,0.252678644,0.063846497,
Suriname,1997,7.145111609,,67.762,454165,,10.56000042,0.162601259,0.244881415,0.059966907,
Suriname,1998,18.9753692,,67.768,459838,,10.63000011,0.149498219,0.238815047,0.057032627,
Suriname,1999,98.77309141,,67.781,465380,,13.60000038,0.156369012,0.224345785,0.050331031,
Sweden,1998,-0.267132668,1.037104207,79.33902439,8850974,,8.93999958,0.140330465,0.217904449,0.047482349,0.894
Sweden,1999,0.462175756,1.138271214,79.44146342,8857874,,7.610000134,0.130137235,0.183550403,0.03369075,0.899
Sweden,1997,0.658410256,0.980960681,79.19756098,8846062,,10.35999966,0,0,,0.88
Sweden,1996,0.533131979,1.117484914,78.95902439,8840998,,9.550000191,0,0,,0.869
Sweden,1994,2.158138007,1.136591601,78.6502439,8780745,,9.579999924,0,0,,0.855
Sweden,1995,2.455148578,0.98456151,78.74048781,8826939,,8.899999619,0,0,,0.862
Sweden,1993,4.728173046,1.23474151,78.06048781,8718561,,9.329999924,0,0,,0.846
Sweden,2019,1.784150974,,82.95853659,10278887,14.7,6.829999924,0,0,,0.945
Sweden,1990,10.36655339,1.108857731,77.53682927,8558835,,,0,0,,0.821
Sweden,1991,9.444627329,1.333311691,77.66682927,8617375,,3.24000001,0,0,,0.823
Sweden,1992,2.374367251,1.312345778,77.99878049,8668067,,5.71999979,0,0,,0.826
Swaziland,2019,0.362916005,,83.70487805,8575280,14.5,4.389999866,0,0,,0.955
Swaziland,1990,5.403953982,1.653421011,77.24243902,6715519,,,0,0,,0.84
Swaziland,1991,5.859585935,1.458589889,77.51463415,6799978,,1.779999971,0,0,,0.842
Swaziland,1992,4.037009164,1.369075327,77.80609756,6875364,,2.809999943,0,0,,0.845
Swaziland,1993,3.292629483,1.528620804,78.08536585,6938265,,3.720000029,0,0,,0.849
Swaziland,1998,0.017948859,1.071664005,79.32439024,7110001,,3.599999905,0,0,,0.882
Swaziland,1999,0.806446857,1.250872976,79.58048781,7143991,,3.150000095,0,0,,0.889
Swaziland,1997,0.520214642,1.230812239,79.0795122,7088906,,4.199999809,0,0,,0.872
Swaziland,1996,0.811658038,1.17930778,78.89609756,7071850,,3.710000038,0,0,,0.863
Swaziland,1994,0.852141522,1.153002411,78.35,6993795,,3.880000114,0,0,,0.852
Swaziland,1995,1.799799563,1.172178933,78.41707317,7040687,,3.329999924,0,0,,0.856
Syria,1994,15.32846715,,71.708,13950476,,7.5,0,0,,0.572
Syria,1990,19.39686722,,70.553,12446171,,,0,0,,0.55
Syria,1991,9,,70.871,12815401,,6.75,0,0,,0.556
Syria,1992,11.00917431,,71.167,13187663,,7.050000191,0,0,,0.56
Syria,1993,13.2231405,,71.444,13565072,,7.400000095,0,0,,0.564
Syria,1996,8.249890099,,72.205,14754142,,7.289999962,0,0,,0.582
Syria,1997,1.886111362,1.950537017,72.439,15175316,,7.380000114,0,0,,0.586
Syria,1998,-0.797165633,2.153903039,72.664,15599591,,7.46999979,0,0,,0.588
Syria,1995,7.979957806,,71.961,14345492,,7.199999809,0,0,,0.575
Syria,1999,-3.703703704,2.06069792,72.882,16013985,,7.599999905,0,0,,0.593
Syria,2011,4.753163889,,71.27,21082966,1.5,8.600000381,0,0,,0.678
Syria,2012,36.70229534,,70.55,20442541,1.6,8.609999657,0,0,,0.664
Syria,2013,,,70.049,19584274,1.8,8.619999886,0,0,,0.596
Syria,2014,,,69.821,18715672,1.8,8.550000191,0,0,,0.556
Syria,2017,,,70.967,17068002,1.8,8.329999924,0,0,,0.564
Syria,2019,,,72.697,17070135,2,8.159999847,0,0,,0.567
Syria,2015,,,69.908,17997408,1.7,8.5,0,0,,0.537
Syria,2016,,,70.315,17453933,1.6,8.43999958,0,0,,0.528
Tajikistan,1990,,3.179523265,58.824,5283814,,,0,0,,0.617
Tajikistan,1991,,2.74041798,58.48,5400630,,1.899999976,0,0,,0.612
Tajikistan,1992,,10.99502225,58.212,5502494,,2.099999905,0,0,,0.592
Tajikistan,1993,,23.31353649,58.104,5593315,,6.199999809,0,0,,0.575
Tajikistan,1994,,11.19882152,58.192,5679167,,8.800000191,0,0,,0.556
Tajikistan,1995,,7.545787317,58.497,5764810,,10.30000019,0,0,,0.549
Tajikistan,1999,,5.833653612,61.161,6119661,,15.39999962,0,0,,0.548
Tajikistan,1996,,8.271589789,59.003,5851355,,13.39999962,0,0,,0.535
Tajikistan,1997,,8.386091617,59.65,5938405,,13.89999962,0,0,,0.54
Tajikistan,1998,,8.146139418,60.379,6027388,,16.5,0,0,,0.544
Tajikistan,2013,5.009646453,,69.609,8059769,4,8.859999657,0,0,,0.653
Tajikistan,2014,6.104427651,,69.874,8252833,4.1,8.170000076,0,0,,0.652
Tajikistan,2012,5.83116601,,69.34,7874835,4.1,9.5,0.245378259,0.306339898,0.093844133,0.643
Tajikistan,2019,,,71.097,9321018,4.3,6.659999847,0.237811682,0.278794469,0.077726356,0.668
Tajikistan,2015,5.714559496,,70.137,8454028,4.1,7.53000021,0.238897788,0.277788126,0.077166243,0.652
Tajikistan,2018,,,70.879,9100837,4.2,6.71999979,0.219522675,0.276129151,0.076247308,0.661
Tajikistan,2016,6.004580823,,70.397,8663579,4.3,6.900000095,0.225954979,0.275891305,0.076116012,0.653
Tajikistan,2017,,,70.647,8880268,4.2,6.809999943,0.226338281,0.269450334,0.072603482,0.657
Tanzania,1990,35.82677165,,50.206,25203845,,,0.229952746,0.265228081,0.070345935,0.368
Tanzania,1991,28.69565217,,49.978,26056594,,3.599999905,0.213096309,0.265045161,0.070248937,0.369
Tanzania,1992,21.84684685,,49.743,26961197,,3.579999924,0.227194651,0.259948114,0.067573022,0.367
Tanzania,1993,25.27726433,,49.529,27887203,,3.589999914,0.21710453,0.258765829,0.066959754,0.367
Tanzania,1994,34.08336407,,49.365,28792639,,3.529999971,0.21416369,0.251071149,0.063036722,0.366
Tanzania,1995,27.42778542,7.116566801,49.287,29649135,,3.450000048,0.21625193,0.24574083,0.060388556,0.367
